indicator_id,claim_id,indicator_type,indicator_value,score,review_status,claim_type,claim_amount,status,fraud_flag,claim_month,channel
3073,17736,Amount Rounding,0,26.1,Flagged,Fire,85259,Settled,0,2025-04,Online
3074,1634,High Claim Ratio,0,19.1,Flagged,Accident,298077,Settled,0,2025-10,Agent
3075,6463,Policy-Claim Gap,0,81.1,Flagged,Natural Disaster,115489,Settled,0,2025-12,Aggregator
3076,12009,Amount Rounding,1,47.8,Cleared,Accident,153027,Settled,0,2024-06,Agent
3077,6733,Policy-Claim Gap,1,58.7,Under Review,Accident,16689,Settled,0,2025-09,Online
3078,19609,Amount Rounding,0,8.6,Under Review,Fire,23842,Settled,0,2025-04,Bancassurance
3079,18067,High Claim Ratio,1,53.3,Confirmed,Accident,10736,Settled,0,2026-04,Online
3080,11263,High Claim Ratio,1,46.6,Under Review,Health,131582,Settled,0,2026-04,Online
3081,15558,High Claim Ratio,1,61.5,Flagged,Accident,51434,Settled,0,2024-10,Bancassurance
3082,16050,High Claim Ratio,1,15.4,Under Review,Theft,7407,Settled,0,2026-04,Online
3083,18522,Policy-Claim Gap,0,82.6,Confirmed,Natural Disaster,22235,Settled,0,2024-03,Agent
3084,4497,Amount Rounding,1,92.7,Flagged,Natural Disaster,100728,Settled,0,2026-01,Online
3085,13853,Policy-Claim Gap,0,16.9,Flagged,Accident,51000,Pending,0,2025-11,Agent
3086,3640,Policy-Claim Gap,0,80.8,Flagged,Theft,37599,Settled,0,2025-12,Online
3087,8900,Repeat Claimant,1,83.7,Under Review,Accident,39561,Settled,0,2024-10,Agent
3088,9963,Amount Rounding,1,38.2,Flagged,Natural Disaster,118355,Pending,0,2026-04,Aggregator
3089,9836,Rapid Settlement,1,58.4,Flagged,Natural Disaster,107568,Settled,0,2025-11,Agent
3090,1070,Policy-Claim Gap,1,22.9,Flagged,Health,37591,Pending,0,2025-03,Agent
3091,13071,Amount Rounding,1,68.8,Flagged,Accident,41590,Settled,0,2025-06,Online
3092,8783,Rapid Settlement,1,17.7,Flagged,Health,25657,Pending,1,2024-05,Agent
3093,7295,Amount Rounding,1,81.0,Confirmed,Accident,86824,Settled,0,2026-03,Agent
3094,8590,Repeat Claimant,1,48.5,Under Review,Health,31674,Pending,0,2025-09,Aggregator
3095,3579,High Claim Ratio,0,70.0,Cleared,Accident,131983,Settled,0,2024-11,Bancassurance
3096,3108,Repeat Claimant,1,10.5,Under Review,Accident,60040,Pending,0,2025-02,Online
3097,14191,High Claim Ratio,0,65.4,Confirmed,Health,63097,Settled,0,2026-03,Online
3098,12253,High Claim Ratio,0,37.5,Under Review,Accident,135331,Settled,0,2025-08,Agent
3099,12270,Rapid Settlement,1,73.9,Flagged,Natural Disaster,57380,Settled,0,2024-12,Aggregator
3100,14040,Rapid Settlement,0,84.6,Confirmed,Health,108220,Settled,0,2025-08,Bancassurance
3101,2416,High Claim Ratio,1,44.6,Flagged,Fire,70826,Settled,0,2026-03,Bancassurance
3102,8351,Policy-Claim Gap,1,56.0,Confirmed,Theft,80982,Settled,0,2024-10,Online
3103,14399,Repeat Claimant,0,85.0,Under Review,Health,56137,Settled,0,2025-11,Partnership
3104,8121,Repeat Claimant,1,80.5,Flagged,Health,71362,Pending,1,2024-03,Agent
3105,15887,High Claim Ratio,0,44.8,Cleared,Natural Disaster,75651,Settled,0,2024-07,Online
3106,14202,High Claim Ratio,1,38.6,Flagged,Natural Disaster,83309,Settled,0,2025-11,Agent
3107,12809,Rapid Settlement,1,28.5,Under Review,Accident,41112,Rejected,0,2025-01,Agent
3108,4526,Repeat Claimant,1,28.0,Cleared,Theft,13064,Settled,1,2024-08,Partnership
3109,18386,High Claim Ratio,0,42.3,Under Review,Accident,183592,Settled,0,2025-03,Agent
3110,11703,Repeat Claimant,1,15.4,Flagged,Theft,118949,Settled,0,2024-09,Online
3111,6112,Amount Rounding,1,13.3,Flagged,Health,78297,Settled,0,2024-01,Aggregator
3112,2119,Repeat Claimant,1,41.8,Under Review,Natural Disaster,180868,Settled,0,2026-04,Aggregator
3113,7846,Rapid Settlement,0,36.9,Flagged,Accident,305373,Settled,0,2026-05,Aggregator
3114,10402,Amount Rounding,1,0.4,Flagged,Natural Disaster,256223,Settled,0,2025-03,Online
3115,17975,Rapid Settlement,0,6.7,Cleared,Health,27158,Settled,0,2025-07,Agent
3116,2432,Policy-Claim Gap,1,70.9,Flagged,Accident,19541,Pending,0,2025-11,Aggregator
3117,11093,Rapid Settlement,0,59.5,Under Review,Health,56325,Settled,0,2025-02,Agent
3118,6277,Repeat Claimant,1,59.2,Flagged,Theft,88776,Pending,0,2025-06,Bancassurance
3119,16866,Policy-Claim Gap,0,68.4,Under Review,Accident,60044,Settled,0,2024-04,Agent
3120,8724,High Claim Ratio,1,94.3,Under Review,Natural Disaster,127244,Rejected,0,2026-06,Online
3121,624,High Claim Ratio,1,48.3,Flagged,Theft,63688,Settled,0,2025-07,Agent
3122,15198,High Claim Ratio,1,6.5,Under Review,Health,25003,Settled,0,2026-04,Aggregator
3123,11750,Policy-Claim Gap,1,18.8,Confirmed,Accident,51620,Settled,0,2024-09,Agent
3124,784,High Claim Ratio,1,2.1,Under Review,Accident,103553,Settled,0,2026-01,Online
3125,6798,Amount Rounding,1,77.0,Cleared,Health,24049,Rejected,0,2024-03,Bancassurance
3126,4142,High Claim Ratio,0,38.5,Under Review,Accident,75481,Pending,0,2024-05,Agent
3127,11854,Repeat Claimant,1,43.2,Flagged,Natural Disaster,18514,Settled,0,2025-11,Bancassurance
3128,6057,Amount Rounding,1,46.8,Cleared,Accident,102483,Settled,0,2025-05,Aggregator
3129,17656,High Claim Ratio,1,89.8,Under Review,Accident,36924,Settled,0,2024-07,Bancassurance
3130,10498,Repeat Claimant,1,75.5,Flagged,Natural Disaster,59687,Settled,0,2025-02,Aggregator
3131,1169,Rapid Settlement,1,41.8,Confirmed,Health,27817,Rejected,0,2025-05,Agent
3132,4431,Amount Rounding,1,72.4,Flagged,Health,92733,Settled,0,2025-11,Aggregator
3133,18964,Amount Rounding,1,60.4,Under Review,Health,11882,Settled,0,2026-01,Agent
3134,3227,Rapid Settlement,0,94.8,Under Review,Natural Disaster,40353,Settled,0,2025-07,Online
3135,7243,Amount Rounding,1,69.5,Under Review,Theft,36794,Pending,0,2026-02,Online
3136,16636,Policy-Claim Gap,1,77.3,Confirmed,Accident,43532,Settled,0,2024-01,Aggregator
3137,19394,High Claim Ratio,0,23.2,Under Review,Theft,85394,Settled,0,2024-03,Bancassurance
3138,2682,Rapid Settlement,1,72.5,Flagged,Health,52104,Pending,0,2025-07,Aggregator
3139,10033,Policy-Claim Gap,0,63.2,Flagged,Accident,222005,Settled,1,2025-10,Online
3140,6424,Rapid Settlement,0,16.2,Flagged,Accident,14957,Settled,0,2024-02,Partnership
3141,5847,Rapid Settlement,1,97.4,Under Review,Natural Disaster,15766,Rejected,0,2025-05,Online
3142,17658,Amount Rounding,1,91.3,Under Review,Fire,199422,Rejected,0,2024-04,Online
3143,219,Rapid Settlement,0,9.0,Flagged,Accident,104218,Settled,0,2025-07,Partnership
3144,9372,Amount Rounding,0,85.1,Under Review,Accident,283223,Settled,0,2024-12,Agent
3145,1661,Repeat Claimant,1,88.9,Under Review,Accident,23042,Settled,0,2026-04,Partnership
3146,17338,High Claim Ratio,1,77.1,Cleared,Fire,194631,Pending,0,2026-03,Online
3147,10802,High Claim Ratio,1,71.0,Under Review,Health,48254,Settled,0,2025-01,Online
3148,10007,Repeat Claimant,0,27.6,Confirmed,Health,138806,Settled,0,2024-06,Online
3149,5166,Repeat Claimant,0,98.0,Under Review,Theft,51764,Settled,0,2025-12,Agent
3150,19731,Policy-Claim Gap,1,6.7,Under Review,Accident,39768,Settled,0,2026-02,Aggregator
3151,4052,Repeat Claimant,1,97.3,Confirmed,Natural Disaster,47590,Settled,0,2024-01,Agent
3152,3164,Repeat Claimant,1,55.2,Flagged,Theft,97485,Settled,0,2026-05,Online
3153,19176,Amount Rounding,0,75.8,Confirmed,Health,102509,Settled,0,2024-11,Aggregator
3154,16398,Rapid Settlement,1,49.8,Flagged,Theft,48576,Settled,0,2026-02,Online
3155,3388,Rapid Settlement,0,12.2,Confirmed,Health,66237,Settled,0,2025-05,Aggregator
3156,12323,Repeat Claimant,0,81.6,Confirmed,Health,12465,Settled,0,2026-03,Online
3157,12360,Policy-Claim Gap,0,45.5,Cleared,Theft,132191,Settled,0,2025-04,Aggregator
3158,14894,Policy-Claim Gap,1,21.2,Cleared,Accident,115924,Settled,0,2025-12,Online
3159,8706,Amount Rounding,1,43.8,Flagged,Fire,187011,Settled,1,2026-04,Agent
3160,12993,Amount Rounding,1,68.8,Flagged,Natural Disaster,77931,Settled,0,2024-06,Agent
3161,14336,Repeat Claimant,1,3.4,Confirmed,Health,71284,Settled,0,2024-07,Agent
3162,16079,High Claim Ratio,0,0.6,Cleared,Natural Disaster,9035,Settled,0,2024-05,Agent
3163,13385,Repeat Claimant,1,23.1,Under Review,Accident,43125,Settled,0,2024-08,Agent
3164,13400,Rapid Settlement,0,82.3,Flagged,Health,65044,Settled,0,2026-04,Agent
3165,19327,Repeat Claimant,1,11.5,Flagged,Theft,31520,Pending,0,2025-03,Online
3166,1474,Repeat Claimant,0,36.0,Flagged,Health,8452,Settled,0,2025-01,Bancassurance
3167,17124,Repeat Claimant,0,66.4,Confirmed,Accident,22700,Settled,0,2026-05,Online
3168,10444,Policy-Claim Gap,1,10.2,Under Review,Theft,12937,Settled,0,2025-02,Online
3169,15790,Rapid Settlement,1,62.0,Flagged,Accident,28295,Rejected,0,2024-06,Online
3170,11416,Amount Rounding,0,24.0,Confirmed,Fire,190330,Settled,0,2024-11,Agent
3171,3730,Rapid Settlement,0,5.9,Confirmed,Theft,38506,Settled,0,2024-01,Online
3172,19623,Rapid Settlement,1,40.5,Flagged,Health,96354,Settled,0,2025-03,Agent
3173,5257,Repeat Claimant,1,67.7,Flagged,Fire,81953,Pending,0,2026-02,Aggregator
3174,3526,Rapid Settlement,0,98.4,Under Review,Accident,52948,Settled,0,2024-02,Online
3175,18832,Policy-Claim Gap,1,55.1,Under Review,Health,36165,Settled,0,2024-01,Agent
3176,7787,Repeat Claimant,0,84.1,Confirmed,Fire,75301,Settled,0,2025-01,Aggregator
3177,8321,Rapid Settlement,1,46.5,Under Review,Health,15302,Settled,0,2026-04,Aggregator
3178,8020,High Claim Ratio,0,2.3,Flagged,Theft,25898,Settled,0,2025-12,Online
3179,13959,Rapid Settlement,1,8.9,Flagged,Accident,9963,Settled,0,2024-06,Agent
3180,14436,High Claim Ratio,1,67.6,Under Review,Accident,158163,Settled,0,2025-01,Online
3181,6417,Repeat Claimant,1,4.5,Under Review,Theft,206166,Settled,0,2024-12,Aggregator
3182,5368,Policy-Claim Gap,1,58.4,Confirmed,Natural Disaster,81496,Settled,0,2025-10,Online
3183,563,High Claim Ratio,0,27.8,Flagged,Theft,18878,Settled,0,2024-05,Agent
3184,14067,Amount Rounding,1,75.4,Cleared,Health,29340,Pending,0,2024-12,Aggregator
3185,16371,Amount Rounding,0,52.7,Flagged,Accident,17217,Settled,0,2025-07,Partnership
3186,18689,High Claim Ratio,1,88.9,Under Review,Health,61269,Settled,0,2025-02,Online
3187,4447,Policy-Claim Gap,1,55.5,Flagged,Health,23258,Settled,0,2025-03,Bancassurance
3188,15276,Repeat Claimant,1,43.5,Flagged,Accident,13085,Settled,0,2024-01,Online
3189,18138,Rapid Settlement,0,12.6,Under Review,Health,281903,Pending,0,2024-12,Online
3190,8005,Repeat Claimant,0,29.6,Cleared,Natural Disaster,21828,Settled,0,2024-02,Agent
3191,19992,Policy-Claim Gap,1,20.0,Cleared,Theft,61860,Settled,1,2025-10,Partnership
3192,381,Repeat Claimant,1,86.6,Cleared,Accident,97191,Settled,0,2025-07,Aggregator
3193,6094,Amount Rounding,0,53.2,Under Review,Accident,155946,Settled,0,2026-03,Aggregator
3194,17584,High Claim Ratio,0,20.1,Flagged,Theft,27583,Settled,0,2025-12,Online
3195,8129,High Claim Ratio,0,34.4,Flagged,Theft,116721,Settled,0,2024-01,Bancassurance
3196,11205,Rapid Settlement,0,5.1,Flagged,Accident,22845,Pending,0,2025-03,Online
3197,184,Policy-Claim Gap,0,57.3,Under Review,Health,256070,Settled,0,2024-07,Agent
3198,7187,Amount Rounding,0,6.9,Flagged,Accident,106229,Settled,0,2026-01,Online
3199,1884,Policy-Claim Gap,0,55.5,Flagged,Fire,8384,Settled,0,2025-12,Agent
3200,10397,Repeat Claimant,0,64.6,Cleared,Natural Disaster,61259,Settled,0,2025-10,Agent
3201,14144,High Claim Ratio,1,62.9,Under Review,Accident,57823,Settled,0,2025-06,Agent
3202,4780,Repeat Claimant,1,30.9,Under Review,Accident,24508,Settled,0,2025-12,Online
3203,9665,High Claim Ratio,1,2.1,Flagged,Natural Disaster,35657,Settled,0,2024-03,Bancassurance
3204,152,Repeat Claimant,0,2.3,Flagged,Theft,26136,Settled,0,2024-06,Agent
3205,18980,Amount Rounding,1,5.6,Confirmed,Health,11751,Settled,0,2024-12,Agent
3206,19982,Repeat Claimant,0,21.8,Confirmed,Accident,187919,Settled,0,2026-02,Bancassurance
3207,6471,Policy-Claim Gap,0,37.9,Flagged,Health,11558,Settled,0,2025-09,Bancassurance
3208,12614,High Claim Ratio,1,93.8,Confirmed,Health,62843,Settled,0,2026-05,Partnership
3209,2461,Repeat Claimant,1,72.6,Flagged,Health,42996,Settled,1,2024-01,Aggregator
3210,18118,Policy-Claim Gap,0,70.9,Confirmed,Accident,15436,Settled,0,2025-10,Bancassurance
3211,46,High Claim Ratio,1,89.3,Flagged,Accident,16398,Settled,0,2025-12,Agent
3212,15443,Rapid Settlement,1,80.3,Flagged,Natural Disaster,81901,Settled,0,2024-09,Aggregator
3213,17208,Policy-Claim Gap,1,78.7,Under Review,Accident,3523,Settled,0,2024-04,Agent
3214,1873,Policy-Claim Gap,0,15.3,Under Review,Fire,51662,Settled,0,2025-06,Online
3215,17645,Rapid Settlement,0,64.9,Confirmed,Health,10711,Settled,0,2025-07,Aggregator
3216,13688,Policy-Claim Gap,0,35.0,Cleared,Accident,228982,Rejected,1,2026-06,Online
3217,7796,Amount Rounding,1,92.0,Under Review,Accident,38803,Settled,0,2024-08,Bancassurance
3218,3238,High Claim Ratio,0,0.8,Flagged,Accident,41056,Settled,0,2025-11,Online
3219,8141,Policy-Claim Gap,1,58.5,Under Review,Health,270929,Settled,0,2024-08,Online
3220,9688,Policy-Claim Gap,0,77.5,Flagged,Health,74093,Settled,0,2026-01,Aggregator
3221,6276,Amount Rounding,0,54.7,Flagged,Theft,68967,Settled,0,2025-11,Online
3222,1765,Rapid Settlement,1,80.8,Flagged,Accident,66748,Rejected,0,2024-11,Partnership
3223,5316,Amount Rounding,1,94.8,Confirmed,Health,96797,Rejected,0,2024-09,Partnership
3224,13557,Policy-Claim Gap,0,70.6,Confirmed,Theft,17819,Settled,0,2024-05,Online
3225,19895,Repeat Claimant,1,76.4,Flagged,Health,34724,Settled,0,2025-08,Online
3226,5475,Rapid Settlement,0,44.4,Flagged,Accident,52443,Settled,0,2026-04,Bancassurance
3227,1961,Repeat Claimant,1,70.4,Flagged,Accident,142115,Settled,0,2026-06,Aggregator
3228,640,Repeat Claimant,1,71.7,Flagged,Fire,275588,Rejected,0,2024-05,Aggregator
3229,4360,Repeat Claimant,0,65.0,Under Review,Theft,60992,Settled,0,2026-05,Bancassurance
3230,12443,Rapid Settlement,1,85.8,Under Review,Theft,48705,Settled,0,2024-04,Agent
3231,10017,High Claim Ratio,1,36.0,Flagged,Theft,425220,Settled,0,2025-03,Agent
3232,11883,Amount Rounding,0,37.5,Flagged,Health,16649,Settled,0,2024-05,Partnership
3233,17180,Policy-Claim Gap,0,98.8,Flagged,Theft,19876,Settled,0,2025-04,Online
3234,2999,High Claim Ratio,1,28.7,Flagged,Natural Disaster,23453,Settled,0,2025-07,Agent
3235,8456,Repeat Claimant,1,14.5,Under Review,Theft,57756,Settled,0,2025-09,Online
3236,11949,Rapid Settlement,1,41.9,Flagged,Accident,21910,Settled,0,2025-12,Agent
3237,7499,High Claim Ratio,1,86.9,Flagged,Accident,13792,Pending,0,2025-03,Online
3238,4957,High Claim Ratio,1,15.9,Under Review,Theft,168620,Settled,0,2025-08,Agent
3239,13045,Repeat Claimant,1,83.8,Flagged,Health,15289,Settled,1,2024-10,Aggregator
3240,19625,High Claim Ratio,0,59.7,Under Review,Natural Disaster,97372,Settled,0,2026-02,Online
3241,1863,Repeat Claimant,0,8.6,Cleared,Accident,245949,Settled,0,2025-04,Agent
3242,16485,Policy-Claim Gap,0,40.5,Under Review,Theft,46787,Pending,0,2024-12,Agent
3243,12978,Repeat Claimant,0,47.3,Under Review,Accident,35196,Settled,0,2024-08,Bancassurance
3244,19448,Amount Rounding,1,48.7,Under Review,Health,363348,Settled,0,2025-11,Agent
3245,8876,Repeat Claimant,0,80.5,Confirmed,Theft,87140,Settled,0,2024-08,Agent
3246,296,High Claim Ratio,0,49.1,Flagged,Health,127975,Settled,0,2024-08,Bancassurance
3247,2784,High Claim Ratio,1,6.2,Confirmed,Theft,23494,Pending,0,2024-04,Online
3248,4786,Amount Rounding,1,85.0,Flagged,Theft,46754,Settled,0,2026-03,Agent
3249,16157,High Claim Ratio,1,0.8,Confirmed,Accident,9233,Settled,0,2025-08,Aggregator
3250,18471,Rapid Settlement,1,2.6,Flagged,Fire,45515,Settled,0,2025-12,Agent
3251,5817,Policy-Claim Gap,0,77.1,Under Review,Natural Disaster,13166,Settled,0,2025-09,Aggregator
3252,18980,Amount Rounding,1,91.7,Flagged,Health,11751,Settled,0,2024-12,Agent
3253,15359,Repeat Claimant,0,97.1,Confirmed,Accident,84730,Settled,1,2025-04,Partnership
3254,15477,Rapid Settlement,1,43.6,Confirmed,Health,46123,Pending,0,2024-08,Online
3255,9300,Repeat Claimant,0,41.8,Under Review,Accident,25227,Rejected,0,2025-07,Aggregator
3256,5002,Rapid Settlement,0,23.9,Flagged,Fire,13651,Settled,0,2024-08,Agent
3257,13603,Amount Rounding,1,14.7,Flagged,Health,76014,Settled,0,2026-03,Bancassurance
3258,624,Policy-Claim Gap,1,90.8,Flagged,Theft,63688,Settled,0,2025-07,Agent
3259,12882,Rapid Settlement,1,75.5,Confirmed,Health,148422,Settled,0,2024-05,Agent
3260,2220,Policy-Claim Gap,0,73.7,Under Review,Accident,68988,Settled,1,2025-05,Aggregator
3261,9996,Rapid Settlement,1,81.8,Confirmed,Accident,88758,Settled,0,2025-06,Partnership
3262,3657,Repeat Claimant,1,40.1,Under Review,Theft,482603,Settled,0,2026-06,Online
3263,11864,Policy-Claim Gap,0,35.5,Under Review,Accident,99202,Settled,0,2025-04,Online
3264,6857,High Claim Ratio,1,13.9,Under Review,Health,100641,Settled,0,2024-05,Online
3265,12921,High Claim Ratio,1,58.0,Under Review,Health,60736,Settled,0,2026-03,Agent
3266,3939,Repeat Claimant,1,61.3,Confirmed,Accident,47227,Pending,0,2024-03,Aggregator
3267,12578,Rapid Settlement,1,34.6,Cleared,Accident,122319,Settled,0,2025-07,Agent
3268,6263,High Claim Ratio,1,59.4,Flagged,Accident,63689,Pending,0,2024-08,Aggregator
3269,3902,Amount Rounding,1,19.4,Confirmed,Accident,88753,Settled,0,2025-01,Aggregator
3270,2082,Rapid Settlement,1,43.5,Under Review,Health,64802,Settled,0,2025-07,Online
3271,6204,Repeat Claimant,1,62.0,Cleared,Natural Disaster,140942,Settled,0,2024-11,Agent
3272,17737,Policy-Claim Gap,1,90.9,Confirmed,Accident,108048,Settled,0,2026-03,Partnership
3273,12467,Repeat Claimant,0,24.1,Confirmed,Theft,14272,Settled,0,2026-05,Online
3274,16289,Policy-Claim Gap,1,18.9,Confirmed,Fire,363213,Settled,0,2024-10,Agent
3275,18655,High Claim Ratio,1,97.8,Flagged,Health,163854,Settled,0,2025-11,Bancassurance
3276,10763,Repeat Claimant,1,36.7,Flagged,Natural Disaster,13976,Settled,0,2024-03,Bancassurance
3277,6474,Policy-Claim Gap,0,76.4,Under Review,Accident,65135,Settled,0,2026-01,Online
3278,19437,High Claim Ratio,1,63.7,Confirmed,Accident,77790,Settled,0,2024-01,Agent
3279,9186,Repeat Claimant,0,61.3,Under Review,Theft,34244,Pending,0,2024-11,Online
3280,12860,Repeat Claimant,1,68.7,Under Review,Theft,28708,Rejected,0,2025-10,Agent
3281,11583,High Claim Ratio,1,23.3,Under Review,Theft,182505,Settled,0,2024-10,Agent
3282,15349,Amount Rounding,0,16.7,Flagged,Natural Disaster,85149,Settled,0,2026-04,Partnership
3283,13622,Policy-Claim Gap,1,41.3,Flagged,Fire,23288,Settled,0,2024-06,Agent
3284,3317,Policy-Claim Gap,1,71.1,Flagged,Accident,21761,Settled,0,2024-07,Online
3285,2763,Repeat Claimant,1,88.6,Flagged,Natural Disaster,211172,Settled,0,2024-09,Online
3286,7443,Policy-Claim Gap,1,63.3,Flagged,Natural Disaster,44854,Settled,0,2024-01,Aggregator
3287,5210,Policy-Claim Gap,1,96.6,Confirmed,Theft,61786,Settled,0,2026-04,Agent
3288,18722,Policy-Claim Gap,1,6.8,Confirmed,Accident,46796,Settled,0,2024-05,Online
3289,17563,Amount Rounding,0,76.6,Under Review,Accident,34006,Settled,0,2025-02,Online
3290,17088,High Claim Ratio,0,52.8,Under Review,Fire,13461,Settled,0,2024-09,Aggregator
3291,5691,Policy-Claim Gap,1,71.6,Confirmed,Accident,8702,Settled,0,2025-10,Online
3292,18545,Repeat Claimant,1,22.8,Under Review,Theft,17752,Settled,0,2024-02,Online
3293,10480,High Claim Ratio,1,7.6,Confirmed,Health,27084,Settled,0,2025-06,Aggregator
3294,5699,High Claim Ratio,0,16.2,Cleared,Natural Disaster,61429,Settled,0,2024-01,Online
3295,11389,Rapid Settlement,1,87.5,Cleared,Fire,57227,Settled,0,2025-08,Aggregator
3296,1971,Rapid Settlement,0,45.6,Under Review,Natural Disaster,191126,Settled,0,2025-04,Agent
3297,12628,Amount Rounding,0,21.2,Cleared,Accident,33340,Settled,0,2024-05,Online
3298,13642,Rapid Settlement,1,63.6,Under Review,Fire,42861,Pending,0,2024-08,Online
3299,17681,Rapid Settlement,0,57.9,Under Review,Fire,81145,Settled,0,2025-01,Aggregator
3300,1619,Amount Rounding,0,77.2,Flagged,Accident,283430,Settled,0,2025-06,Aggregator
3301,4950,Policy-Claim Gap,1,48.1,Cleared,Theft,23213,Pending,0,2026-01,Aggregator
3302,19525,Amount Rounding,1,26.9,Under Review,Fire,25465,Settled,0,2026-03,Online
3303,8642,High Claim Ratio,1,30.5,Confirmed,Accident,5469,Settled,0,2025-11,Online
3304,4619,High Claim Ratio,1,77.4,Under Review,Accident,286945,Settled,0,2024-10,Online
3305,7628,Rapid Settlement,0,40.8,Under Review,Natural Disaster,47015,Settled,0,2024-11,Bancassurance
3306,12086,High Claim Ratio,1,32.0,Under Review,Natural Disaster,61288,Settled,0,2025-05,Aggregator
3307,2421,Amount Rounding,0,19.8,Under Review,Health,137793,Settled,0,2025-08,Online
3308,417,Rapid Settlement,0,66.1,Flagged,Accident,48846,Settled,0,2024-09,Bancassurance
3309,17603,Amount Rounding,0,55.0,Under Review,Health,67549,Settled,0,2024-01,Online
3310,130,Amount Rounding,0,65.3,Flagged,Theft,108728,Settled,0,2024-07,Agent
3311,6343,Policy-Claim Gap,0,92.5,Flagged,Accident,36759,Settled,0,2026-05,Online
3312,12250,Repeat Claimant,0,90.9,Under Review,Fire,25881,Settled,0,2025-06,Agent
3313,6728,Rapid Settlement,1,95.4,Cleared,Health,69497,Settled,0,2024-06,Aggregator
3314,9606,Policy-Claim Gap,1,25.7,Under Review,Health,16220,Settled,0,2025-09,Aggregator
3315,12666,High Claim Ratio,0,73.6,Cleared,Health,24331,Settled,0,2024-02,Bancassurance
